id,focus,signal,slack,drag,confidence,score,lane
l001,fill risk,35,33,6,25,178,ship
l002,portfolio drift,35,34,6,55,210,ship
l003,quote width,35,35,6,85,242,ship
l004,spread pressure,35,36,18,25,148,watch
l005,fill risk,35,37,18,55,180,ship
l006,portfolio drift,35,38,18,85,212,ship
l007,quote width,35,39,34,25,106,hold
l008,spread pressure,35,40,34,55,138,watch
l009,fill risk,35,41,34,85,170,ship
l010,portfolio drift,60,42,6,25,271,ship
l011,quote width,60,43,6,55,303,ship
l012,spread pressure,60,44,6,85,335,ship
l013,fill risk,60,45,18,25,241,ship
l014,portfolio drift,60,46,18,55,273,ship
l015,quote width,60,47,18,85,305,ship
l016,spread pressure,60,48,34,25,199,ship
l017,fill risk,60,32,34,55,197,ship
l018,portfolio drift,60,33,34,85,229,ship
l019,quote width,85,34,6,25,330,ship
l020,spread pressure,85,35,6,55,362,ship
l021,fill risk,85,36,6,85,394,ship
l022,portfolio drift,85,37,18,25,300,ship
l023,quote width,85,38,18,55,332,ship
l024,spread pressure,85,39,18,85,364,ship
l025,fill risk,85,40,34,25,258,ship
l026,portfolio drift,85,41,34,55,290,ship
l027,quote width,85,42,34,85,322,ship
